Song Name,Singer Name,Youtube urls,Emotions
I'm Gonna Be Alright,"Jennifer Lopez,Nas,",https://www.youtube.com/watch?v=LzX23qVqyJg,"Wonder, Success, Hip-hop, Pop, Upbeat, Elation, Love, Urban"
Oh Boy,"Cam'ron,Juelz Santana,",https://www.youtube.com/watch?v=9GvB9ySUJ3A,No specific emotions found.
Heaven,"DJ Sammy,Yanou,Do,",https://www.youtube.com/watch?v=ihrwoLHzxTQ,"Pop, Rock, Disco, Happiness, Fun, Faith, Soul, Lust, Duality, Gospel, Zen, Passion, House, Joyful, Elation, Connection, Believe, Love, Forgiveness, Sacrifice, Joy, Pleasure, Enjoyment, Comfort, Contentment, Liberation, Desire"
Hey Baby,"No Doubt,Bounty Killer,",https://www.youtube.com/watch?v=wt1YkGO2Ieo,No specific emotions found.
Girlfriend,"'N Sync,Nelly,",https://www.youtube.com/watch?v=saxnXiBKEaY,"Courage, Disco, Confusion, Elation, Love"
Just a Friend 2002,Mario,https://www.youtube.com/watch?v=q4BTLoHSGMk,"Disco, Love, Nostalgia, Hip-hop"
Soak Up the Sun,Sheryl Crow,https://www.youtube.com/watch?v=KIYiGA_rIls,"Temptation, Misery, Believe, Pop, Acoustic, Comfort, Disco, Lust, Success, Rock, Optimism, Sadness, Country"
Don't Let Me Get Me,Pink,https://www.youtube.com/watch?v=asaCQOZpqUQ,"Joy, Anxiety, Conflict, Pop, Acoustic, Rock, Elation"
Nothin',N.O.R.E.,https://www.youtube.com/watch?v=sul16s0VSzs,No specific emotions found.
Oops (Oh My),"Tweet,Missy Elliott,",https://www.youtube.com/watch?v=P5rqNyulfsQ,"Hip-hop, Success, Pop, Reggae, Self-love, Love, Acceptance"
A Moment Like This,Kelly Clarkson,https://www.youtube.com/watch?v=S7b8ADhadJU,"Wonder, Success, Pop, House, Love"
Addictive,"Truth Hurts,Rakim,",https://www.youtube.com/watch?v=uU3WXUWpa6I,"Anxiety, Misery, Success, Pop, Disco, Folk, Fun, Hope, Shame, Compassion, Classical, Compromise, Positivity, Euphoria, Lust, Awe, Hopelessness, Identity, Confidence, Relief, Courage, Passion, Vulnerability, House, Connection, Elation, Isolation, Country, Ambivalence, Experimental, Pleasure, Helplessness, Conflict, Resistance, Comfort, Complexity, Unity, Desire"
Happy,Ashanti,https://www.youtube.com/watch?v=MrCsubL_OSQ,"Anxiety, Misery, Anger, Pop, Journey, Success, Freedom, Integration, Happiness, Fun, Hope, Compassion, Persistence, Classical, Duality, Loyalty, Zen, Bravery, Courage, Passion, Joyful, Strength, Elation, Connection, Believe, Love, Forgiveness, Country, Joy, Pleasure, Enjoyment, Curiosity, Contentment, Unity, Transcendence, Satisfaction, Acceptance, Resilience, Desire, Gratitude"
No Such Thing,John Mayer,https://www.youtube.com/watch?v=H1W2UddURXI,No specific emotions found.
Just Like a Pill,Pink,https://www.youtube.com/watch?v=JDKGWaCglRM,"Success, Pop, Rock, Fun, Hope, Elation, Love, Country"
Down 4 U,"Ja Rule,Ashanti,Charli Baltimore,",https://www.youtube.com/watch?v=6Y7VUsek7PI,Temptation
Can't Get You Out of My Head,Kylie Minogue,https://www.youtube.com/watch?v=c18441Eh_WE,"Success, Pop, Acoustic, Rock, Disco, Fun, Obsession, Upbeat, Funk, Celebration, House, Believe, Love, Inspiration, Country, New wave, Experimental, Morning, Dance-pop, Desire"
Superman (It's Not Easy),Five for Fighting,https://www.youtube.com/watch?v=GRz4FY0ZcwI,"Frustration, Pop, Comfort, Rock, Awe, Adventure"
Cleanin' Out My Closet,Eminem,https://www.youtube.com/watch?v=RQ9_TKayu9s,"Hip-hop, Courage, Wonder, Rock, Grief, Elation, Anger"
Halfcrazy,Musiq Soulchild,https://www.youtube.com/watch?v=IP4V3TTC3fw,"Soul, Jazz"
"Lights, Camera, Action!",Mr. Cheeks,https://www.youtube.com/watch?v=wbdWen2_ZeY,No specific emotions found.
Still Fly,Big Tymers,https://www.youtube.com/watch?v=9iCd6UHR-3I,"Metalcore, Success, Hip-hop"
In da Club,50 Cent,https://www.youtube.com/watch?v=5qm8PH4xAss,"Celebration, Funk, Melody, Hip-hop, Soul, Revenge, Disco, Fun, Shame, Love"
Ignition,R. Kelly,https://www.youtube.com/watch?v=ksB-2ZhNXBE,No specific emotions found.
Get Busy,Sean Paul,https://www.youtube.com/watch?v=oPQ3o14ksaM,"Rock, House, Reggae, Dancehall"
Crazy in Love,"Beyoncé,Jay-Z,",https://www.youtube.com/watch?v=ViwtNLUqkMY,"Success, Pop, Hip-hop, Rock, Acoustic, Fun, Obsession, Upbeat, Classical, Urban, Soul, Funk, Surprise, Trust, Wonder, House, Doubt, Strength, Elation, Love, Country, Jazz, Harmony, Indie, Anger"
When I'm Gone,3 Doors Down,https://www.youtube.com/watch?v=pFq1eT9tMJ4,No specific emotions found.
Unwell,Matchbox Twenty,https://www.youtube.com/watch?v=WziA88-n02k,"Rock, Pop"
Right Thurr,Chingy,https://www.youtube.com/watch?v=iO476kD-k0g,"House, Awe, Hip-hop, Pop"
Miss You,Aaliyah,https://www.youtube.com/watch?v=s1tAYmMjLdY,No specific emotions found.
Picture,"Kid Rock,Sheryl Crow,",https://www.youtube.com/watch?v=8XmUHnBlf48,"Relief, Pleasure, Pop, Courage, Rock, Disco, Acoustic, Fun, Reflection, Elation, Urban, Persistence, Intensity, Believe, Desire, Connection"
Bring Me to Life,"Evanescence,Paul McCoy,",https://www.youtube.com/watch?v=3YxaaGgTQYM,"Success, Acoustic, Pop, Rock, Heavy metal, Defeat, Envy, Melody, Urban, Compromise, Soul, Crossover, Identity, Frustration, Fear, Elation, Believe, Country, Desire"
Get Low,"Lil Jon & The East Side Boyz,Ying Yang Twins,",https://www.youtube.com/watch?v=IYH7_GzP4Tg,No specific emotions found.
Baby Boy,"Beyoncé,Sean Paul,",https://www.youtube.com/watch?v=8ucz_pm3LX8,No specific emotions found.
Shake Ya Tailfeather,"Nelly,P. Diddy,Murphy Lee,",https://www.youtube.com/watch?v=bG7DBO0k5lA,Melody
21 Questions,"50 Cent,Nate Dogg,",https://www.youtube.com/watch?v=cDMhlvbOFaM,"Success, Hip-hop, Panic, Elation, Love"
All I Have,"Jennifer Lopez,LL Cool J,",https://www.youtube.com/watch?v=yeSJ2YdhG5k,No specific emotions found.
Beautiful,Christina Aguilera,https://www.youtube.com/watch?v=_FE194VN6c4,No specific emotions found.
I Know What You Want,"Busta Rhymes,Mariah Carey,",https://www.youtube.com/watch?v=WDaNJW_jEBo,"Rock, Love, Success"
I'm with You,Avril Lavigne,https://www.youtube.com/watch?v=dGR65RWwzg8,No specific emotions found.
Drift Away,"Uncle Kracker,Dobie Gray,",https://www.youtube.com/watch?v=A69BertdSt4,"Soul, Success, Pop, Anger, Rock, Surprise, Folk, Reggae, Gospel, Shame, Country"
Magic Stick,"Lil' Kim,50 Cent,",https://www.youtube.com/watch?v=8QF6j1iEYts,Love
P.I.M.P.,50 Cent,https://www.youtube.com/watch?v=UDApZhXTpH8,"Melody, Success, Reggae, Faith, Believe"
"Bump, Bump, Bump","B2K,P. Diddy,",https://www.youtube.com/watch?v=CgiX53hjAPc,No specific emotions found.
Into You,"Fabolous,Tamia,",https://www.youtube.com/watch?v=WY85QiFbfdY,No specific emotions found.
Can't Let You Go,"Fabolous,Lil' Mo,",https://www.youtube.com/watch?v=z4gXkpt6jPE,"Admiration, Morning, Hip-hop"
Mesmerize,"Ja Rule,Ashanti,",https://www.youtube.com/watch?v=VcP96KbFIIU,No specific emotions found.
Where Is the Love?,Black Eyed Peas,https://www.youtube.com/watch?v=WpYeekQkAdc,Love
The Game of Love,"Santana,Michelle Branch,",https://www.youtube.com/watch?v=HKLnmMacEB4,Love
Lose Yourself,Eminem,https://www.youtube.com/watch?v=klUAGK9Z-dg,"Success, Hip-hop, Journey, Rock, Surprise, Pop, Believe, Love"
Rock wit U (Awww Baby),Ashanti,https://www.youtube.com/watch?v=o4_DFoOtvfA,"Rock, House"
Cry Me a River,Justin Timberlake,https://www.youtube.com/watch?v=DksSPZTZES0,No specific emotions found.
How You Gonna Act Like That,Tyrese,https://www.youtube.com/watch?v=y3HbIHGnSR4,"Soul, Hip-hop"
Rock Your Body,Justin Timberlake,https://www.youtube.com/watch?v=TSVHoHyErBQ,"Soul, Wonder, Success, Hip-hop, Rock, Disco, Pop, Fun, Love, Country"
No Letting Go,Wayne Wonder,https://www.youtube.com/watch?v=CvJi8INoyUw,No specific emotions found.
Frontin',"Pharrell,Jay-Z,",https://www.youtube.com/watch?v=LOtkH5amC7s,"Love, Jazz, Wonder, Hip-hop"
Landslide,Dixie Chicks,https://www.youtube.com/watch?v=J4_wXPZ1Bnk,"Conflict, Success, Resistance, Rock, Detachment, House, Fun, Growth, Strength, Elation, Intensity, Urban"
Work It,Missy Elliott,https://www.youtube.com/watch?v=cjIvu7e6Wq8,No specific emotions found.
'03 Bonnie & Clyde,"Jay-Z,Beyoncé,",https://www.youtube.com/watch?v=hl5t3TyP8aY,"Crossover, Hip-hop, Pop, Success, Acoustic, Disco, Morning, House, Fun, Elation, Love, Anger"
Don't Mess with My Man,"Nivea,Jagged Edge,",https://www.youtube.com/watch?v=zjCBO_2csIE,No specific emotions found.
So Gone,Monica,https://www.youtube.com/watch?v=UE6zfOuYfVI,"Soul, Funk, Success, Hip-hop, Courage, Believe, Disco, Jazz, Fun, Faith, Elation, Love, Anger"
Air Force Ones,"Nelly,St. Lunatics,",https://www.youtube.com/watch?v=BfzsMQGqrt0,No specific emotions found.
"Never Leave You (Uh Oooh, Uh Oooh)",Lumidee,https://www.youtube.com/watch?v=QhKj93rPIDo,"Success, Pop, Wonder, Country, Reggae, Love, Urban, Dancehall"
Beautiful,"Snoop Dogg,Pharrell,Charlie Wilson,",https://www.youtube.com/watch?v=_FE194VN6c4,No specific emotions found.
Gossip Folks,"Missy Elliott,Ludacris,",https://www.youtube.com/watch?v=kYKI8tAELXY,"Love, Funk, Folk, Fun"
Miss Independent,Kelly Clarkson,https://www.youtube.com/watch?v=dS1ZW0FdoIU,No specific emotions found.
Calling All Angels,Train,https://www.youtube.com/watch?v=TaG9SDxwPBg,"Rock, Soul, House, Passion"
Damn!,"YoungBloodZ,Lil Jon,",https://www.youtube.com/watch?v=-ro8eaplsV8,"Joy, Soul, Escape, Zen, Liberation, Love, Guilt, Elation, Believe, Classical"
This Is the Night,Clay Aiken,https://www.youtube.com/watch?v=Xi9G5-JNlnw,No specific emotions found.
Your Body Is a Wonderland,John Mayer,https://www.youtube.com/watch?v=N5EnGwXV_Pg,"Love, Wonder, Pop"
Headstrong,Trapt,https://www.youtube.com/watch?v=HTvu1Yr3Ohk,No specific emotions found.
In Those Jeans,Ginuwine,https://www.youtube.com/watch?v=53JQz0ON--o,Soul
Yeah!,"Usher,Lil Jon,Ludacris,",https://www.youtube.com/watch?v=GxBSyx85Kp8,No specific emotions found.
Burn,Usher,https://www.youtube.com/watch?v=t5XNWFw5HVw,"Anxiety, Revenge, Pop, Resistance, Comfort, Disco, House, Healing, Fun, Abandonment, Growth, Isolation, Love, Urban"
If I Ain't Got You,Alicia Keys,https://www.youtube.com/watch?v=Ju8Hr50Ckwk,"Soul, Hip-hop, Success, Believe, Classical"
This Love,Maroon 5,https://www.youtube.com/watch?v=XPpTgCho5ZA,Love
The Way You Move,"OutKast,Sleepy Brown,",https://www.youtube.com/watch?v=xI5NQ-0Ubfs,"Soul, Funk, Hip-hop, Pop, Success, Jazz, Fun, Love"
The Reason,Hoobastank,https://www.youtube.com/watch?v=fV4DiAyExN0,No specific emotions found.
I Don't Wanna Know,"Mario Winans,Enya,P. Diddy,",https://www.youtube.com/watch?v=KCHgxoXv4g4,"Melody, Hip-hop, Pop, Success, Love"
Hey Ya!,OutKast,https://www.youtube.com/watch?v=PWgvGjAhvIw,"Success, Acoustic, Pop, Rock, Hip-hop, Disco, Folk, Fun, Neo-soul, Melody, Urban, Soul, Funk, Gospel, Celebration, Zen, Wonder, House, Doubt, Vigor, Elation, Love, New wave, Industrial, Indie, Adventure"
Goodies,"Ciara,Petey Pablo,",https://www.youtube.com/watch?v=YtC92pzp5vw,No specific emotions found.
Lean Back,"Terror Squad,Fat Joe,Remy Ma,",https://www.youtube.com/watch?v=ajmI1P3r1w4,"Rock, Hip-hop"
Tipsy,J-Kwon,https://www.youtube.com/watch?v=VwXeN2FsE7w,No specific emotions found.
Confessions Part II,Usher,https://www.youtube.com/watch?v=5Sy19X0xxrM,"Soul, Success, Pop, Hope, Elation, Love, Country, Compromise"
Slow Motion,"Juvenile,Soulja Slim,",https://www.youtube.com/watch?v=-0llNuv3L4k,No specific emotions found.
Freek-a-Leek,Petey Pablo,https://www.youtube.com/watch?v=M48nlk-1kH8,"Melody, Awe, Success, Pop"
Here Without You,3 Doors Down,https://www.youtube.com/watch?v=kPBzTxZQG5Q,"Loneliness, Success, Pop, Rock, Inspiration"
Slow Jamz,"Twista,Kanye West,Jamie Foxx,",https://www.youtube.com/watch?v=h_yJIlzvK0o,"Soul, Melody, Crossover, Success, Pop, Nostalgic, Hip-hop, Celebration, House, Desperation, Hope, Love, Country"
Someday,Nickelback,https://www.youtube.com/watch?v=lIVEbx8R1K8,No specific emotions found.
Naughty Girl,Beyoncé,https://www.youtube.com/watch?v=RZuJ_OHBN78,No specific emotions found.
My Immortal,Evanescence,https://www.youtube.com/watch?v=5anLPw0Efmo,No specific emotions found.
Sunshine,Lil' Flip,https://www.youtube.com/watch?v=pV9L70wzOvo,"Zen, Pop, Comfort, Disco, Integration, Growth, Strength, Connection, Intensity"
Dirt Off Your Shoulder,Jay-Z,https://www.youtube.com/watch?v=Oz_-VaTHpc8,House
Move Ya Body,Nina Sky,https://www.youtube.com/watch?v=Yadj4beoLKU,"Soul, Pop"
Dip It Low,Christina Milian,https://www.youtube.com/watch?v=5z5Mvyp1QHw,"Reggae, Success, Reggaeton"
My Boo,"Usher,Alicia Keys,",https://www.youtube.com/watch?v=fPgf2meEX1w,No specific emotions found.
One Call Away,"Chingy,J-Weav,",https://www.youtube.com/watch?v=zhPiBZLun5k,No specific emotions found.
"Me, Myself and I",Beyoncé,https://www.youtube.com/watch?v=4S37SGxZSMc,No specific emotions found.
Turn Me On,"Kevin Lyttle,Spragga Benz,",https://www.youtube.com/watch?v=GP3Exc5tCtc,No specific emotions found.
The First Cut Is the Deepest,Sheryl Crow,https://www.youtube.com/watch?v=c5NRH_DxWJE,"Soul, Wonder, Success, Journey, Rock, Pop, Soulful, Reggae, Disappointment, Love, Country"
You Don't Know My Name,Alicia Keys,https://www.youtube.com/watch?v=_ST6ZRbhGiA,"Soul, Frustration, Pleasure, Hip-hop, Pop, Courage, Comfort, Rock, Soulful, House, Doubt, Reggae, Faith, Love"
My Place,"Nelly,Jaheim,",https://www.youtube.com/watch?v=Vh2I2HabjEM,No specific emotions found.
Overnight Celebrity,Twista,https://www.youtube.com/watch?v=I177W0XJlT4,Love
Hotel,"Cassidy,R. Kelly,",https://www.youtube.com/watch?v=MKOT6teSarY,"Pop, Amusement, Comfort, Complexity, House, Fun, Isolation, Love, Country"
Numb,Linkin Park,https://www.youtube.com/watch?v=kXYiU_JCYtU,No specific emotions found.
Diary,"Alicia Keys,Tony! Toni! Toné!,",https://www.youtube.com/watch?v=SLCtH9lRj7Q,"Soul, Success, Pop, Journey, Disco, Reflection, Self-discovery, Hope, Fear, Growth, Restoration, Gratitude"
She Will Be Loved,Maroon 5,https://www.youtube.com/watch?v=nIjVuRTm-dc,"Anxiety, Success, Pop, Acoustic, Rock, House, Elation, Love"
White Flag,Dido,https://www.youtube.com/watch?v=j-fWDrZSiZs,No specific emotions found.
Heaven,Los Lonely Boys,https://www.youtube.com/watch?v=wvkzoqQ5Oak,"Pop, Rock, Disco, Happiness, Fun, Faith, Soul, Lust, Duality, Gospel, Zen, Passion, House, Joyful, Elation, Connection, Believe, Love, Forgiveness, Sacrifice, Joy, Pleasure, Enjoyment, Comfort, Contentment, Liberation, Desire"
It's My Life,No Doubt,https://www.youtube.com/watch?v=6XLRVj7QCkg,No specific emotions found.
Pieces of Me,Ashlee Simpson,https://www.youtube.com/watch?v=WJCsyLUCSXI,No specific emotions found.
Leave (Get Out),JoJo,https://www.youtube.com/watch?v=fWzoSy6QEwk,"Soul, Success, Pop, Identity, Isolation, Country"
Milkshake,Kelis,https://www.youtube.com/watch?v=pGL2rytTraA,"Courage, Innocence, Pop, Fun"
Splash Waterfalls,Ludacris,https://www.youtube.com/watch?v=w_sTTvyiiPo,"Wonder, Love, Desire"
Jesus Walks,Kanye West,https://www.youtube.com/watch?v=MYF7H_fpc-g,"Hip-hop, Success, Pop, Fun, Faith, Melody, Soul, Lust, Surprise, Duality, Astonishment, Gospel, Devotion, Intensity, House, Doubt, Blues, Elation, Believe, Love, Inspiration, Complexity, Jazz, Reflection"
Locked Up,"Akon,Styles P,",https://www.youtube.com/watch?v=14PgWitIbSk,No specific emotions found.
Stand Up,"Ludacris,Shawnna,",https://www.youtube.com/watch?v=XM-RRHx0t20,No specific emotions found.
Suga Suga,"Baby Bash,Frankie J,",https://www.youtube.com/watch?v=6rgStv12dwA,No specific emotions found.
All Falls Down,"Kanye West,Syleena Johnson,",https://www.youtube.com/watch?v=8kyWDhB_QeI,"Pop, Journey, Doubt, Unity, Insecurity"
Toxic,Britney Spears,https://www.youtube.com/watch?v=LOZuxwVk7TU,"Experimental, Wonder, Pop, Fun, Industrial, Elation, Believe, Ambient, Anger"
Salt Shaker,"Ying Yang Twins,Lil Jon & the East Side Boyz,",https://www.youtube.com/watch?v=aJEzl31zL-I,Pop
With You,Jessica Simpson,https://www.youtube.com/watch?v=VWl7WjAtBME,No specific emotions found.
We Belong Together,Mariah Carey,https://www.youtube.com/watch?v=0habxsuXW4g,"Success, Pop, Hip-hop, Rock, Fun, Faith, Urban, Heartbreak, Soul, Escape, Anticipation, Soulful, Awe, Desperation, Gospel, Sorrow, Frustration, Zen, Celebration, Doubt, Connection, Believe, Love, Joy, Morning, World music, Adventure"
Hollaback Girl,Gwen Stefani,https://www.youtube.com/watch?v=Kgjkth6BRRY,"Escape, Crossover, Hip-hop, Pop, Believe, Rock, Success, Disco, Awe, Courage, Doubt, Reggae, Confidence, Grunge, Love, Inspiration, Country"
Let Me Love You,Mario,https://www.youtube.com/watch?v=H64QG4UsrGI,Love
Since U Been Gone,Kelly Clarkson,https://www.youtube.com/watch?v=R7UrFYvl5TE,"Misery, Success, Pop, Hip-hop, Rock, Acoustic, Melody, Urban, Soul, Surprise, Intensity, Relief, Trust, Passion, House, Elation, Love, Revenge, Indie, Desire"
"1, 2 Step","Ciara,Missy Elliott,",https://www.youtube.com/watch?v=iBHNgV6_znU,"Joy, Soul, Funk, Hip-hop, Success, Rock, Jazz, House, Fun"
Gold Digger,"Kanye West,Jamie Foxx,",https://www.youtube.com/watch?v=6vwNcNOTVzY,"Love, Elation"
Boulevard of Broken Dreams,Green Day,https://www.youtube.com/watch?v=Soa3gO7tL-c,No specific emotions found.
Candy Shop,"50 Cent,Olivia,",https://www.youtube.com/watch?v=SRcnnId15BA,"Soul, Funk, Hip-hop, Pop, Rock, Folk, Fun, Growth, Love"
Don't Cha,"The Pussycat Dolls,Busta Rhymes,",https://www.youtube.com/watch?v=YNSxNsr4wmA,"Success, Pop, Hip-hop, Fun, Shame, Melody, Urban, Soul, Lust, Confidence, House, Contemporary r&b, Love, Country, Joy, Dissatisfaction, Pleasure, Morning, Guilt, Satisfaction, Adventure"
Behind These Hazel Eyes,Kelly Clarkson,https://www.youtube.com/watch?v=yipoOY56MbM,"Escape, Believe, Pop, Success, Rock, Comfort, Disco, House, Lust, Acoustic, Fun, Regret, Love, Empowerment, Elation, Satisfaction, Heartbreak"
Disco Inferno,50 Cent,https://www.youtube.com/watch?v=GNqYWkiBHHw,"Joy, Soul, Success, Pop, Rock, Disco, Envy, Love"
You and Me,Lifehouse,https://www.youtube.com/watch?v=ac3HkriqdGQ,No specific emotions found.
Don't Phunk with My Heart,The Black Eyed Peas,https://www.youtube.com/watch?v=P4Bda6_usuc,"Soul, Funk, Hip-hop, Wonder, Success, Pop, Surprise, Disco, Jazz, Fun, Metalcore, Elation, Connection, Love"
Lose Control,"Missy Elliott,Ciara,Fatman Scoop,",https://www.youtube.com/watch?v=na7lIb09898,No specific emotions found.
Shake It Off,Mariah Carey,https://www.youtube.com/watch?v=jZVdDl_asYY,"Success, Pop, Acoustic, Rock, Disco, Freedom, Folk, Fun, Hope, Upbeat, Melody, Positivity, Identity, Courage, Doubt, Fear, Elation, Love, Inspiration, Country, Morning, Persistence, Dance-pop"
Mr. Brightside,The Killers,https://www.youtube.com/watch?v=gGdGFtwCNBE,"Crossover, Success, Pop, Wonder, Rock, Acoustic, Hardcore, Ambition, Jazz, Jealousy, Indie, Intensity, Bluegrass, Love"
Just a Lil Bit,50 Cent,https://www.youtube.com/watch?v=GllEDACUbNo,Disco
Pon de Replay,Rihanna,https://www.youtube.com/watch?v=oEauWw9ZGrA,"Success, Pop, Hip-hop, Disco, Lust, Jazz, Fun, Reggae, Reggaeton, Love, Dance-pop, Country, Dancehall"
How We Do,"The Game,50 Cent,",https://www.youtube.com/watch?v=PH34kMOjmQk,No specific emotions found.
Beverly Hills,Weezer,https://www.youtube.com/watch?v=HL_WvOly7mY,"Success, Pop, Anger, House, Panic, Unity, Hope, Defeat, Urban"
Oh,"Ciara,Ludacris,",https://www.youtube.com/watch?v=Hr4wz4-27PY,Surprise
Lonely No More,Rob Thomas,https://www.youtube.com/watch?v=7spBU4Yv8fE,"Loneliness, Pop, Comfort, Industrial, Elation, Love"
Drop It Like It's Hot,"Snoop Dogg,Pharrell,",https://www.youtube.com/watch?v=GtUVQei3nX4,"Hip-hop, Pop, Rock, Doubt, Indie"
Hate It or Love It,"The Game,50 Cent,",https://www.youtube.com/watch?v=BuMBmK5uksg,"Soul, Funk, Hip-hop, Fun, Unity, Love"
Lovers & Friends,"Lil Jon,Usher,Ludacris,",https://www.youtube.com/watch?v=mvHNk1IBCv4,"Soul, Melody, Success, Pop, Believe, Rock, Surprise, Morning, Hip-hop, Love, Desire"
Soldier,"Destiny's Child,T.I.,Lil Wayne,",https://www.youtube.com/watch?v=qFJ3VKnwmJw,"Joy, Escape, Conflict, Zen, Confusion, Country, Folk, Unity, Elation, Fear, Connection, Anger"
Breakaway,Kelly Clarkson,https://www.youtube.com/watch?v=c-3vPxKdj6o,No specific emotions found.
Switch,Will Smith,https://www.youtube.com/watch?v=uzUozo1628U,"Crossover, Resistance, Rock, Disco, House, Fun, Strength, Industrial, Connection, Isolation, Anger"
Let Me Hold You,"Bow Wow,Omarion,",https://www.youtube.com/watch?v=CX2Acz35XWY,"Hip-hop, Pop, House, Love, Anger"
Like You,"Bow Wow,Ciara,",https://www.youtube.com/watch?v=b-EqP0BLy1Q,No specific emotions found.
